time_used(ms), py_cov, coverage_time_used(ms)
85031.18348121643, 2653, 4.599499
85048.73037338257, 2653, 7.190006
85062.6847743988, 2653, 3.576184
85079.81991767883, 2653, 5.008236
85095.6380367279, 2653, 5.470442
85110.72874069214, 2653, 4.726787
85126.44004821777, 2653, 5.444369
85141.71719551086, 2653, 4.92412
85157.75465965271, 2653, 5.712745
85173.1333732605, 2653, 5.044848
85190.59252738953, 2653, 7.15689
85207.20028877258, 2653, 6.200158
85223.0794429779, 2653, 5.50583
85239.15266990662, 2653, 5.734849
85254.09126281738, 2653, 4.586764
85270.10321617126, 2653, 5.673173
85285.20059585571, 2653, 4.749452
85302.80065536499, 2653, 7.238616
85318.47500801086, 2653, 5.296304
85335.453748703, 2653, 6.622173
85356.85396194458, 2653, 6.545169
85381.79755210876, 2667, 9.887917
85407.785654068, 2667, 15.568981
85434.81993675232, 2667, 12.604837
85454.64253425598, 2667, 8.016233
85474.88069534302, 2667, 6.131651
85499.15790557861, 2667, 7.498032
85518.38946342468, 2667, 8.875859
85538.17629814148, 2667, 6.293383
85565.17934799194, 2667, 9.960115
85583.46724510193, 2667, 7.892985
85605.42035102844, 2667, 8.988087
85629.5759677887, 2667, 9.078477
85645.78151702881, 2667, 5.830788
85662.25862503052, 2667, 5.272571
85680.58156967163, 2667, 7.950352
85697.32332229614, 2667, 6.426352
85713.2031917572, 2667, 5.458439
85742.73610115051, 2669, 9.832936
85761.18779182434, 2669, 8.126424
85778.04946899414, 2669, 6.488819
85793.3988571167, 2669, 5.001382
85811.19179725647, 2669, 7.441678
85827.0149230957, 2669, 5.448385
85842.365026474, 2669, 5.003678
85858.08777809143, 2669, 5.409719
85873.79717826843, 2669, 4.694073
85892.22455024719, 2669, 6.548893
85908.04171562195, 2669, 5.447583
85925.33564567566, 2669, 6.956089
85941.39528274536, 2669, 5.692402
85956.75706863403, 2669, 5.026641
85974.63083267212, 2669, 7.525658
85991.9376373291, 2669, 6.420115
86007.74836540222, 2669, 5.443364
86026.36313438416, 2669, 8.253251
86043.18857192993, 2669, 6.489029
86058.4990978241, 2669, 4.961507
86076.30848884583, 2669, 7.479223
86092.26155281067, 2669, 5.559651
86109.97319221497, 2669, 5.500465
86128.17072868347, 2669, 7.835391
86145.97463607788, 2669, 7.482472
86162.33825683594, 2669, 5.934814
86178.22098731995, 2669, 5.53417
86194.87571716309, 2669, 6.321556
86209.83457565308, 2669, 4.617871
86226.54056549072, 2669, 6.389255
86242.15269088745, 2669, 5.269702
86260.47420501709, 2669, 7.965132
86277.25458145142, 2669, 6.436946
86297.1875667572, 2669, 9.570691
86314.01419639587, 2669, 6.401672
86331.66718482971, 2669, 7.283659
86348.58465194702, 2669, 6.52222
86365.60344696045, 2669, 6.653999
86383.94856452942, 2669, 7.964956
86403.03230285645, 2669, 8.732778
86421.0262298584, 2669, 7.604374
86438.3795261383, 2669, 7.003727
86456.36200904846, 2669, 7.628152
86474.1563796997, 2669, 7.446691
86491.5201663971, 2669, 6.990343
86509.30857658386, 2669, 7.44301
86526.99947357178, 2669, 7.333051
86545.86482048035, 2669, 8.515288
86562.62254714966, 2669, 6.419842
86579.28323745728, 2669, 6.274014
86597.85580635071, 2669, 8.216093
86616.4927482605, 2669, 8.268147
86634.68527793884, 2669, 7.82118
86648.48637580872, 2669, 3.445038
86664.89386558533, 2669, 6.146454
86680.44686317444, 2669, 5.215672
86697.99423217773, 2669, 6.921379
86726.5818119049, 2669, 8.518109
86743.09301376343, 2669, 5.495707
86759.36388969421, 2669, 5.899464
86775.40159225464, 2669, 5.689653
86790.57359695435, 2669, 4.827545
86808.43043327332, 2669, 7.564901
86824.4297504425, 2669, 5.636194
86840.97003936768, 2669, 6.175933
86857.21611976624, 2669, 5.919117
86872.891664505, 2669, 5.328436
86890.18130302429, 2669, 6.947539
86906.3515663147, 2669, 5.818186
86922.20568656921, 2669, 5.484
86938.6351108551, 2669, 6.092483
86953.72200012207, 2669, 4.735576
86969.96831893921, 2669, 5.913435
86985.2921962738, 2669, 4.976895
87003.78775596619, 2669, 8.121981
87019.72579956055, 2669, 5.526848
87034.51824188232, 2669, 4.434505
87050.91285705566, 2669, 6.081614
87065.93608856201, 2669, 4.715539
87081.91633224487, 2669, 5.668151
87097.16701507568, 2669, 4.906127
87113.90280723572, 2669, 6.399094
87129.44746017456, 2669, 5.145179
87147.77565002441, 2669, 7.68162
87165.71044921875, 2669, 5.94984
87181.61416053772, 2669, 5.555503
87199.33605194092, 2669, 7.405957
87215.6810760498, 2669, 5.994772
87230.90481758118, 2669, 4.872961
87248.09265136719, 2669, 6.847608
87263.89503479004, 2669, 5.494842
87279.58679199219, 2669, 5.334446
87298.21634292603, 2669, 8.331953
87316.6515827179, 2669, 8.127194
87335.11805534363, 2669, 8.108444
87354.93326187134, 2669, 9.554768
87372.731924057, 2669, 7.567787
87389.92309570312, 2669, 6.970709
87404.43992614746, 2669, 4.15945
87422.48463630676, 2669, 7.639224
87438.3647441864, 2669, 5.473145
87453.87101173401, 2669, 5.214307
87473.52480888367, 2669, 9.309883
87489.55869674683, 2669, 5.582364
87505.11288642883, 2669, 4.784359
87521.3840007782, 2669, 5.912068
87538.70558738708, 2669, 6.951382
87555.43899536133, 2669, 6.357057
87571.29263877869, 2669, 5.460043
87589.5664691925, 2669, 5.507447
87607.60951042175, 2669, 7.719361
87624.95851516724, 2669, 6.978196
87640.34581184387, 2669, 5.039246
87659.43145751953, 2669, 8.775466
87674.00097846985, 2669, 4.269532
87688.86256217957, 2669, 4.610523
87704.674243927, 2669, 5.475272
87720.26515007019, 2669, 5.460673
87738.65270614624, 2669, 8.129019
87754.43887710571, 2669, 5.507241
87769.95491981506, 2669, 5.243107
87795.11618614197, 2669, 14.898701
87814.06116485596, 2669, 6.395281
87830.1374912262, 2669, 5.801664
87850.69012641907, 2669, 7.923286
87868.13235282898, 2669, 7.091106
87886.10601425171, 2669, 7.625909
87903.72323989868, 2669, 7.269826
87920.90773582458, 2669, 6.839618
87938.37761878967, 2669, 7.11867
87957.53836631775, 2669, 8.806169
87977.35857963562, 2669, 9.472214
87994.52829360962, 2669, 6.877528
88010.90121269226, 2669, 6.077598
88026.68619155884, 2669, 5.470314
88045.6690788269, 2669, 7.982813
88064.76259231567, 2669, 6.786899
88082.83925056458, 2669, 5.794313
88099.9436378479, 2669, 6.815958
88117.06209182739, 2669, 6.796488
88133.89587402344, 2669, 6.56208
